"","State.Name","date","keyword","hits","ratio"
"470","Massachusetts","2014-02-01","Cyberbullying",68,1.07152989648646
"471","Massachusetts","2014-03-01","Cyberbullying",50,1.07152989648646
"472","Massachusetts","2014-04-01","Cyberbullying",39,1.07152989648646
"473","Massachusetts","2014-05-01","Cyberbullying",45,1.07152989648646
"474","Massachusetts","2014-06-01","Cyberbullying",33,1.07152989648646
"475","Massachusetts","2014-07-01","Cyberbullying",27,1.07152989648646
"476","Massachusetts","2014-08-01","Cyberbullying",9,1.07152989648646
"477","Massachusetts","2014-09-01","Cyberbullying",43,1.07152989648646
"478","Massachusetts","2014-10-01","Cyberbullying",66,1.07152989648646
"479","Massachusetts","2014-11-01","Cyberbullying",53,1.07152989648646
"480","Massachusetts","2014-12-01","Cyberbullying",48,1.07152989648646
"481","Massachusetts","2015-01-01","Cyberbullying",35,1.07152989648646
"482","Massachusetts","2015-02-01","Cyberbullying",37,1.07152989648646
"483","Massachusetts","2015-03-01","Cyberbullying",78,1.07152989648646
"484","Massachusetts","2015-04-01","Cyberbullying",61,1.07152989648646
"485","Massachusetts","2015-05-01","Cyberbullying",55,1.07152989648646
"486","Massachusetts","2015-06-01","Cyberbullying",33,1.07152989648646
"487","Massachusetts","2015-07-01","Cyberbullying",30,1.07152989648646
"488","Massachusetts","2015-08-01","Cyberbullying",5,1.07152989648646
"489","Massachusetts","2015-09-01","Cyberbullying",43,1.07152989648646
"490","Massachusetts","2015-10-01","Cyberbullying",54,1.07152989648646
"491","Massachusetts","2015-11-01","Cyberbullying",70,1.07152989648646
"492","Massachusetts","2015-12-01","Cyberbullying",100,1.07152989648646
"493","Massachusetts","2016-01-01","Cyberbullying",31,1.07152989648646
"494","Massachusetts","2016-02-01","Cyberbullying",51,1.07152989648646
"495","Massachusetts","2016-03-01","Cyberbullying",69,1.07152989648646
"496","Massachusetts","2016-04-01","Cyberbullying",40,1.07152989648646
"497","Massachusetts","2016-05-01","Cyberbullying",32,1.07152989648646
"498","Massachusetts","2016-06-01","Cyberbullying",31,1.07152989648646
"499","Massachusetts","2016-07-01","Cyberbullying",22,1.07152989648646
"500","Massachusetts","2016-08-01","Cyberbullying",10,1.07152989648646
"501","Massachusetts","2016-09-01","Cyberbullying",42,1.07152989648646
"502","Massachusetts","2016-10-01","Cyberbullying",37,1.07152989648646
"503","Massachusetts","2016-11-01","Cyberbullying",37,1.07152989648646
"504","Massachusetts","2016-12-01","Cyberbullying",70,1.07152989648646
"505","Massachusetts","2017-01-01","Cyberbullying",36,1.07152989648646
"506","Massachusetts","2017-02-01","Cyberbullying",40,1.07152989648646
"507","Massachusetts","2017-03-01","Cyberbullying",66,1.07152989648646
"508","Massachusetts","2017-04-01","Cyberbullying",23,1.07152989648646
"509","Massachusetts","2017-05-01","Cyberbullying",43,1.07152989648646
"510","Massachusetts","2017-06-01","Cyberbullying",29,1.07152989648646
"511","Massachusetts","2017-07-01","Cyberbullying",22,1.07152989648646
"512","Massachusetts","2017-08-01","Cyberbullying",28,1.07152989648646
"513","Massachusetts","2017-09-01","Cyberbullying",40,1.07152989648646
"514","Massachusetts","2017-10-01","Cyberbullying",36,1.07152989648646
"515","Massachusetts","2017-11-01","Cyberbullying",50,1.07152989648646
"516","Massachusetts","2017-12-01","Cyberbullying",58,1.07152989648646
"517","Massachusetts","2018-01-01","Cyberbullying",39,1.07152989648646
"518","Massachusetts","2018-02-01","Cyberbullying",75,1.07152989648646
"519","Massachusetts","2018-03-01","Cyberbullying",48,1.07152989648646
"520","Massachusetts","2018-04-01","Cyberbullying",20,1.07152989648646
"521","Massachusetts","2018-05-01","Cyberbullying",13,1.07152989648646
"522","Massachusetts","2018-06-01","Cyberbullying",31,1.07152989648646
"523","Massachusetts","2018-07-01","Cyberbullying",14,1.07152989648646
"524","Massachusetts","2018-08-01","Cyberbullying",21,1.07152989648646
"525","Massachusetts","2018-09-01","Cyberbullying",30,1.07152989648646
"526","Massachusetts","2018-10-01","Cyberbullying",29,1.07152989648646
"527","Massachusetts","2018-11-01","Cyberbullying",37,1.07152989648646
"528","Massachusetts","2018-12-01","Cyberbullying",21,1.07152989648646
"529","Massachusetts","2019-01-01","Cyberbullying",23,1.07152989648646
"530","Massachusetts","2019-02-01","Cyberbullying",32,1.07152989648646
"531","Massachusetts","2019-03-01","Cyberbullying",26,1.07152989648646
"532","Massachusetts","2019-04-01","Cyberbullying",40,1.07152989648646
"533","Massachusetts","2019-05-01","Cyberbullying",17,1.07152989648646
"534","Massachusetts","2019-06-01","Cyberbullying",18,1.07152989648646
"535","Massachusetts","2019-07-01","Cyberbullying",10,1.07152989648646
"536","Massachusetts","2019-08-01","Cyberbullying",10,1.07152989648646
"537","Massachusetts","2019-09-01","Cyberbullying",29,1.07152989648646
"538","Massachusetts","2019-10-01","Cyberbullying",33,1.07152989648646
"539","Massachusetts","2019-11-01","Cyberbullying",13,1.07152989648646
"540","Massachusetts","2019-12-01","Cyberbullying",16,1.07152989648646
"541","Massachusetts","2020-01-01","Cyberbullying",12,1.07152989648646
"542","Massachusetts","2020-02-01","Cyberbullying",19,1.07152989648646
"543","Massachusetts","2020-03-01","Cyberbullying",17,1.07152989648646
"544","Massachusetts","2020-04-01","Cyberbullying",16,1.07152989648646
"545","Massachusetts","2020-05-01","Cyberbullying",16,1.07152989648646
"546","Massachusetts","2020-06-01","Cyberbullying",20,1.07152989648646
"547","Massachusetts","2020-07-01","Cyberbullying",27,1.07152989648646
"548","Massachusetts","2020-08-01","Cyberbullying",18,1.07152989648646
"549","Massachusetts","2020-09-01","Cyberbullying",29,1.07152989648646
"550","Massachusetts","2020-10-01","Cyberbullying",13,1.07152989648646
"551","Massachusetts","2020-11-01","Cyberbullying",20,1.07152989648646
"552","Massachusetts","2020-12-01","Cyberbullying",3,1.07152989648646
"553","Massachusetts","2021-01-01","Cyberbullying",10,1.07152989648646
"554","Massachusetts","2021-02-01","Cyberbullying",22,1.07152989648646
"555","Massachusetts","2021-03-01","Cyberbullying",18,1.07152989648646
"556","New Jersey","2012-01-01","Cyberbullying",52,1.62427616977438
"557","New Jersey","2012-02-01","Cyberbullying",28,1.62427616977438
"558","New Jersey","2012-03-01","Cyberbullying",58,1.62427616977438
"559","New Jersey","2012-04-01","Cyberbullying",46,1.62427616977438
"560","New Jersey","2012-05-01","Cyberbullying",56,1.62427616977438
"561","New Jersey","2012-06-01","Cyberbullying",37,1.62427616977438
"562","New Jersey","2012-07-01","Cyberbullying",7,1.62427616977438
"563","New Jersey","2012-08-01","Cyberbullying",10,1.62427616977438
"564","New Jersey","2012-09-01","Cyberbullying",30,1.62427616977438
"565","New Jersey","2012-10-01","Cyberbullying",57,1.62427616977438
"566","New Jersey","2012-11-01","Cyberbullying",55,1.62427616977438
"567","New Jersey","2012-12-01","Cyberbullying",50,1.62427616977438
"568","New Jersey","2013-01-01","Cyberbullying",44,1.62427616977438
"569","New Jersey","2013-02-01","Cyberbullying",41,1.62427616977438
"570","New Jersey","2013-03-01","Cyberbullying",66,1.62427616977438
"571","New Jersey","2013-04-01","Cyberbullying",71,1.62427616977438
"572","New Jersey","2013-05-01","Cyberbullying",39,1.62427616977438
"573","New Jersey","2013-06-01","Cyberbullying",44,1.62427616977438
"574","New Jersey","2013-07-01","Cyberbullying",17,1.62427616977438
"575","New Jersey","2013-08-01","Cyberbullying",5,1.62427616977438
"576","New Jersey","2013-09-01","Cyberbullying",46,1.62427616977438
"577","New Jersey","2013-10-01","Cyberbullying",90,1.62427616977438
"578","New Jersey","2013-11-01","Cyberbullying",67,1.62427616977438
"579","New Jersey","2013-12-01","Cyberbullying",57,1.62427616977438
"580","New Jersey","2014-01-01","Cyberbullying",47,1.62427616977438
"581","New Jersey","2014-02-01","Cyberbullying",23,1.62427616977438
"582","New Jersey","2014-03-01","Cyberbullying",63,1.62427616977438
"583","New Jersey","2014-04-01","Cyberbullying",28,1.62427616977438
"584","New Jersey","2014-05-01","Cyberbullying",61,1.62427616977438
"585","New Jersey","2014-06-01","Cyberbullying",49,1.62427616977438
"586","New Jersey","2014-07-01","Cyberbullying",11,1.62427616977438
"587","New Jersey","2014-08-01","Cyberbullying",26,1.62427616977438
"588","New Jersey","2014-09-01","Cyberbullying",62,1.62427616977438
"589","New Jersey","2014-10-01","Cyberbullying",95,1.62427616977438
"590","New Jersey","2014-11-01","Cyberbullying",63,1.62427616977438
"591","New Jersey","2014-12-01","Cyberbullying",55,1.62427616977438
"592","New Jersey","2015-01-01","Cyberbullying",54,1.62427616977438
"593","New Jersey","2015-02-01","Cyberbullying",54,1.62427616977438
"594","New Jersey","2015-03-01","Cyberbullying",60,1.62427616977438
"595","New Jersey","2015-04-01","Cyberbullying",61,1.62427616977438
"596","New Jersey","2015-05-01","Cyberbullying",49,1.62427616977438
"597","New Jersey","2015-06-01","Cyberbullying",34,1.62427616977438
"598","New Jersey","2015-07-01","Cyberbullying",17,1.62427616977438
"599","New Jersey","2015-08-01","Cyberbullying",6,1.62427616977438
"600","New Jersey","2015-09-01","Cyberbullying",52,1.62427616977438
"601","New Jersey","2015-10-01","Cyberbullying",100,1.62427616977438
"602","New Jersey","2015-11-01","Cyberbullying",72,1.62427616977438
"603","New Jersey","2015-12-01","Cyberbullying",47,1.62427616977438
"604","New Jersey","2016-01-01","Cyberbullying",45,1.62427616977438
"605","New Jersey","2016-02-01","Cyberbullying",84,1.62427616977438
"606","New Jersey","2016-03-01","Cyberbullying",60,1.62427616977438
"607","New Jersey","2016-04-01","Cyberbullying",56,1.62427616977438
"608","New Jersey","2016-05-01","Cyberbullying",41,1.62427616977438
"609","New Jersey","2016-06-01","Cyberbullying",11,1.62427616977438
"610","New Jersey","2016-07-01","Cyberbullying",13,1.62427616977438
"611","New Jersey","2016-08-01","Cyberbullying",27,1.62427616977438
"612","New Jersey","2016-09-01","Cyberbullying",41,1.62427616977438
"613","New Jersey","2016-10-01","Cyberbullying",47,1.62427616977438
"614","New Jersey","2016-11-01","Cyberbullying",47,1.62427616977438
"615","New Jersey","2016-12-01","Cyberbullying",33,1.62427616977438
"616","New Jersey","2017-01-01","Cyberbullying",47,1.62427616977438
"617","New Jersey","2017-02-01","Cyberbullying",46,1.62427616977438
"618","New Jersey","2017-03-01","Cyberbullying",31,1.62427616977438
"619","New Jersey","2017-04-01","Cyberbullying",40,1.62427616977438
"620","New Jersey","2017-05-01","Cyberbullying",50,1.62427616977438
"621","New Jersey","2017-06-01","Cyberbullying",29,1.62427616977438
"622","New Jersey","2017-07-01","Cyberbullying",12,1.62427616977438
"623","New Jersey","2017-08-01","Cyberbullying",13,1.62427616977438
"624","New Jersey","2017-09-01","Cyberbullying",29,1.62427616977438
"625","New Jersey","2017-10-01","Cyberbullying",64,1.62427616977438
"626","New Jersey","2017-11-01","Cyberbullying",57,1.62427616977438
"627","New Jersey","2017-12-01","Cyberbullying",42,1.62427616977438
"628","New Jersey","2018-01-01","Cyberbullying",37,1.62427616977438
"629","New Jersey","2018-02-01","Cyberbullying",47,1.62427616977438
"630","New Jersey","2018-03-01","Cyberbullying",47,1.62427616977438
"631","New Jersey","2018-04-01","Cyberbullying",25,1.62427616977438
"632","New Jersey","2018-05-01","Cyberbullying",39,1.62427616977438
"633","New Jersey","2018-06-01","Cyberbullying",23,1.62427616977438
"634","New Jersey","2018-07-01","Cyberbullying",9,1.62427616977438
"635","New Jersey","2018-08-01","Cyberbullying",11,1.62427616977438
"636","New Jersey","2018-09-01","Cyberbullying",33,1.62427616977438
"637","New Jersey","2018-10-01","Cyberbullying",39,1.62427616977438
"638","New Jersey","2018-11-01","Cyberbullying",27,1.62427616977438
"639","New Jersey","2018-12-01","Cyberbullying",28,1.62427616977438
"640","New Jersey","2019-01-01","Cyberbullying",18,1.62427616977438
"641","New Jersey","2019-02-01","Cyberbullying",44,1.62427616977438
"642","New Jersey","2019-03-01","Cyberbullying",39,1.62427616977438
"643","New Jersey","2019-04-01","Cyberbullying",33,1.62427616977438
"644","New Jersey","2019-05-01","Cyberbullying",27,1.62427616977438
"645","New Jersey","2019-06-01","Cyberbullying",9,1.62427616977438
"646","New Jersey","2019-07-01","Cyberbullying",4,1.62427616977438
"647","New Jersey","2019-08-01","Cyberbullying",7,1.62427616977438
"648","New Jersey","2019-09-01","Cyberbullying",19,1.62427616977438
"649","New Jersey","2019-10-01","Cyberbullying",44,1.62427616977438
"650","New Jersey","2019-11-01","Cyberbullying",34,1.62427616977438
"651","New Jersey","2019-12-01","Cyberbullying",13,1.62427616977438
"652","New Jersey","2020-01-01","Cyberbullying",22,1.62427616977438
"653","New Jersey","2020-02-01","Cyberbullying",43,1.62427616977438
"654","New Jersey","2020-03-01","Cyberbullying",22,1.62427616977438
"655","New Jersey","2020-04-01","Cyberbullying",21,1.62427616977438
"656","New Jersey","2020-05-01","Cyberbullying",17,1.62427616977438
"657","New Jersey","2020-06-01","Cyberbullying",14,1.62427616977438
"658","New Jersey","2020-07-01","Cyberbullying",10,1.62427616977438
"659","New Jersey","2020-08-01","Cyberbullying",6,1.62427616977438
"660","New Jersey","2020-09-01","Cyberbullying",28,1.62427616977438
"661","New Jersey","2020-10-01","Cyberbullying",17,1.62427616977438
"662","New Jersey","2020-11-01","Cyberbullying",20,1.62427616977438
"663","New Jersey","2020-12-01","Cyberbullying",7,1.62427616977438
"664","New Jersey","2021-01-01","Cyberbullying",10,1.62427616977438
"665","New Jersey","2021-02-01","Cyberbullying",8,1.62427616977438
"666","New Jersey","2021-03-01","Cyberbullying",22,1.62427616977438
"667","New York","2012-01-01","Cyberbullying",75,1
"668","New York","2012-02-01","Cyberbullying",73,1
"669","New York","2012-03-01","Cyberbullying",100,1
"670","New York","2012-04-01","Cyberbullying",66,1
"671","New York","2012-05-01","Cyberbullying",78,1
"672","New York","2012-06-01","Cyberbullying",50,1
"673","New York","2012-07-01","Cyberbullying",24,1
"674","New York","2012-08-01","Cyberbullying",30,1
"675","New York","2012-09-01","Cyberbullying",30,1
"676","New York","2012-10-01","Cyberbullying",85,1
"677","New York","2012-11-01","Cyberbullying",52,1
"678","New York","2012-12-01","Cyberbullying",57,1
"679","New York","2013-01-01","Cyberbullying",50,1
"680","New York","2013-02-01","Cyberbullying",57,1
"681","New York","2013-03-01","Cyberbullying",48,1
"682","New York","2013-04-01","Cyberbullying",73,1
"683","New York","2013-05-01","Cyberbullying",50,1
"684","New York","2013-06-01","Cyberbullying",39,1
"685","New York","2013-07-01","Cyberbullying",16,1
"686","New York","2013-08-01","Cyberbullying",20,1
"687","New York","2013-09-01","Cyberbullying",48,1
"688","New York","2013-10-01","Cyberbullying",87,1
"689","New York","2013-11-01","Cyberbullying",97,1
"690","New York","2013-12-01","Cyberbullying",62,1
"691","New York","2014-01-01","Cyberbullying",58,1
"692","New York","2014-02-01","Cyberbullying",59,1
"693","New York","2014-03-01","Cyberbullying",53,1
"694","New York","2014-04-01","Cyberbullying",52,1
"695","New York","2014-05-01","Cyberbullying",72,1
"696","New York","2014-06-01","Cyberbullying",36,1
"697","New York","2014-07-01","Cyberbullying",26,1
"698","New York","2014-08-01","Cyberbullying",25,1
"699","New York","2014-09-01","Cyberbullying",46,1
"700","New York","2014-10-01","Cyberbullying",56,1
"701","New York","2014-11-01","Cyberbullying",81,1
"702","New York","2014-12-01","Cyberbullying",62,1
"703","New York","2015-01-01","Cyberbullying",60,1
"704","New York","2015-02-01","Cyberbullying",56,1
"705","New York","2015-03-01","Cyberbullying",77,1
"706","New York","2015-04-01","Cyberbullying",77,1
"707","New York","2015-05-01","Cyberbullying",71,1
"708","New York","2015-06-01","Cyberbullying",54,1
"709","New York","2015-07-01","Cyberbullying",23,1
"710","New York","2015-08-01","Cyberbullying",24,1
"711","New York","2015-09-01","Cyberbullying",52,1
"712","New York","2015-10-01","Cyberbullying",60,1
"713","New York","2015-11-01","Cyberbullying",66,1
"714","New York","2015-12-01","Cyberbullying",67,1
"715","New York","2016-01-01","Cyberbullying",35,1
"716","New York","2016-02-01","Cyberbullying",60,1
"717","New York","2016-03-01","Cyberbullying",53,1
"718","New York","2016-04-01","Cyberbullying",51,1
"719","New York","2016-05-01","Cyberbullying",51,1
"720","New York","2016-06-01","Cyberbullying",34,1
"721","New York","2016-07-01","Cyberbullying",25,1
"722","New York","2016-08-01","Cyberbullying",14,1
"723","New York","2016-09-01","Cyberbullying",35,1
"724","New York","2016-10-01","Cyberbullying",49,1
"725","New York","2016-11-01","Cyberbullying",43,1
"726","New York","2016-12-01","Cyberbullying",70,1
"727","New York","2017-01-01","Cyberbullying",39,1
"728","New York","2017-02-01","Cyberbullying",53,1
"729","New York","2017-03-01","Cyberbullying",62,1
"730","New York","2017-04-01","Cyberbullying",47,1
"731","New York","2017-05-01","Cyberbullying",70,1
"732","New York","2017-06-01","Cyberbullying",27,1
"733","New York","2017-07-01","Cyberbullying",25,1
"734","New York","2017-08-01","Cyberbullying",20,1
"735","New York","2017-09-01","Cyberbullying",40,1
"736","New York","2017-10-01","Cyberbullying",65,1
"737","New York","2017-11-01","Cyberbullying",54,1
"738","New York","2017-12-01","Cyberbullying",65,1
"739","New York","2018-01-01","Cyberbullying",48,1
"740","New York","2018-02-01","Cyberbullying",54,1
"741","New York","2018-03-01","Cyberbullying",44,1
"742","New York","2018-04-01","Cyberbullying",34,1
"743","New York","2018-05-01","Cyberbullying",49,1
"744","New York","2018-06-01","Cyberbullying",30,1
"745","New York","2018-07-01","Cyberbullying",13,1
"746","New York","2018-08-01","Cyberbullying",19,1
"747","New York","2018-09-01","Cyberbullying",23,1
"748","New York","2018-10-01","Cyberbullying",55,1
"749","New York","2018-11-01","Cyberbullying",45,1
"750","New York","2018-12-01","Cyberbullying",38,1
"751","New York","2019-01-01","Cyberbullying",50,1
"752","New York","2019-02-01","Cyberbullying",46,1
"753","New York","2019-03-01","Cyberbullying",37,1
"754","New York","2019-04-01","Cyberbullying",24,1
"755","New York","2019-05-01","Cyberbullying",33,1
"756","New York","2019-06-01","Cyberbullying",31,1
"757","New York","2019-07-01","Cyberbullying",10,1
"758","New York","2019-08-01","Cyberbullying",8,1
"759","New York","2019-09-01","Cyberbullying",29,1
"760","New York","2019-10-01","Cyberbullying",39,1
"761","New York","2019-11-01","Cyberbullying",30,1
"762","New York","2019-12-01","Cyberbullying",40,1
"763","New York","2020-01-01","Cyberbullying",30,1
"764","New York","2020-02-01","Cyberbullying",37,1
"765","New York","2020-03-01","Cyberbullying",24,1
"766","New York","2020-04-01","Cyberbullying",27,1
"767","New York","2020-05-01","Cyberbullying",17,1
"768","New York","2020-06-01","Cyberbullying",21,1
"769","New York","2020-07-01","Cyberbullying",4,1
"770","New York","2020-08-01","Cyberbullying",19,1
"771","New York","2020-09-01","Cyberbullying",25,1
"772","New York","2020-10-01","Cyberbullying",21,1
"773","New York","2020-11-01","Cyberbullying",30,1
"774","New York","2020-12-01","Cyberbullying",14,1
"775","New York","2021-01-01","Cyberbullying",16,1
"776","New York","2021-02-01","Cyberbullying",28,1
"777","New York","2021-03-01","Cyberbullying",24,1
"778","Texas","2012-01-01","Cyberbullying",32,1.24804967294494
"779","Texas","2012-02-01","Cyberbullying",49,1.24804967294494
"780","Texas","2012-03-01","Cyberbullying",37,1.24804967294494
"781","Texas","2012-04-01","Cyberbullying",47,1.24804967294494
"782","Texas","2012-05-01","Cyberbullying",33,1.24804967294494
"783","Texas","2012-06-01","Cyberbullying",22,1.24804967294494
"784","Texas","2012-07-01","Cyberbullying",11,1.24804967294494
"785","Texas","2012-08-01","Cyberbullying",19,1.24804967294494
"786","Texas","2012-09-01","Cyberbullying",46,1.24804967294494
"787","Texas","2012-10-01","Cyberbullying",59,1.24804967294494
"788","Texas","2012-11-01","Cyberbullying",60,1.24804967294494
"789","Texas","2012-12-01","Cyberbullying",36,1.24804967294494
"790","Texas","2013-01-01","Cyberbullying",35,1.24804967294494
"791","Texas","2013-02-01","Cyberbullying",44,1.24804967294494
"792","Texas","2013-03-01","Cyberbullying",30,1.24804967294494
"793","Texas","2013-04-01","Cyberbullying",39,1.24804967294494
"794","Texas","2013-05-01","Cyberbullying",50,1.24804967294494
"795","Texas","2013-06-01","Cyberbullying",7,1.24804967294494
"796","Texas","2013-07-01","Cyberbullying",15,1.24804967294494
"797","Texas","2013-08-01","Cyberbullying",24,1.24804967294494
"798","Texas","2013-09-01","Cyberbullying",63,1.24804967294494
"799","Texas","2013-10-01","Cyberbullying",79,1.24804967294494
"800","Texas","2013-11-01","Cyberbullying",59,1.24804967294494
"801","Texas","2013-12-01","Cyberbullying",32,1.24804967294494
"802","Texas","2014-01-01","Cyberbullying",45,1.24804967294494
"803","Texas","2014-02-01","Cyberbullying",52,1.24804967294494
"804","Texas","2014-03-01","Cyberbullying",33,1.24804967294494
"805","Texas","2014-04-01","Cyberbullying",55,1.24804967294494
"806","Texas","2014-05-01","Cyberbullying",44,1.24804967294494
"807","Texas","2014-06-01","Cyberbullying",25,1.24804967294494
"808","Texas","2014-07-01","Cyberbullying",8,1.24804967294494
"809","Texas","2014-08-01","Cyberbullying",24,1.24804967294494
"810","Texas","2014-09-01","Cyberbullying",86,1.24804967294494
"811","Texas","2014-10-01","Cyberbullying",100,1.24804967294494
"812","Texas","2014-11-01","Cyberbullying",42,1.24804967294494
"813","Texas","2014-12-01","Cyberbullying",47,1.24804967294494
"814","Texas","2015-01-01","Cyberbullying",32,1.24804967294494
"815","Texas","2015-02-01","Cyberbullying",55,1.24804967294494
"816","Texas","2015-03-01","Cyberbullying",61,1.24804967294494
"817","Texas","2015-04-01","Cyberbullying",64,1.24804967294494
"818","Texas","2015-05-01","Cyberbullying",56,1.24804967294494
"819","Texas","2015-06-01","Cyberbullying",17,1.24804967294494
"820","Texas","2015-07-01","Cyberbullying",10,1.24804967294494
"821","Texas","2015-08-01","Cyberbullying",19,1.24804967294494
"822","Texas","2015-09-01","Cyberbullying",46,1.24804967294494
"823","Texas","2015-10-01","Cyberbullying",71,1.24804967294494
"824","Texas","2015-11-01","Cyberbullying",44,1.24804967294494
"825","Texas","2015-12-01","Cyberbullying",30,1.24804967294494
"826","Texas","2016-01-01","Cyberbullying",31,1.24804967294494
"827","Texas","2016-02-01","Cyberbullying",48,1.24804967294494
"828","Texas","2016-03-01","Cyberbullying",32,1.24804967294494
"829","Texas","2016-04-01","Cyberbullying",54,1.24804967294494
"830","Texas","2016-05-01","Cyberbullying",32,1.24804967294494
"831","Texas","2016-06-01","Cyberbullying",22,1.24804967294494
"832","Texas","2016-07-01","Cyberbullying",12,1.24804967294494
"833","Texas","2016-08-01","Cyberbullying",21,1.24804967294494
"834","Texas","2016-09-01","Cyberbullying",49,1.24804967294494
"835","Texas","2016-10-01","Cyberbullying",61,1.24804967294494
"836","Texas","2016-11-01","Cyberbullying",37,1.24804967294494
"837","Texas","2016-12-01","Cyberbullying",33,1.24804967294494
"838","Texas","2017-01-01","Cyberbullying",40,1.24804967294494
"839","Texas","2017-02-01","Cyberbullying",47,1.24804967294494
"840","Texas","2017-03-01","Cyberbullying",37,1.24804967294494
"841","Texas","2017-04-01","Cyberbullying",44,1.24804967294494
"842","Texas","2017-05-01","Cyberbullying",44,1.24804967294494
"843","Texas","2017-06-01","Cyberbullying",19,1.24804967294494
"844","Texas","2017-07-01","Cyberbullying",15,1.24804967294494
"845","Texas","2017-08-01","Cyberbullying",22,1.24804967294494
"846","Texas","2017-09-01","Cyberbullying",50,1.24804967294494
"847","Texas","2017-10-01","Cyberbullying",51,1.24804967294494
"848","Texas","2017-11-01","Cyberbullying",45,1.24804967294494
"849","Texas","2017-12-01","Cyberbullying",35,1.24804967294494
"850","Texas","2018-01-01","Cyberbullying",40,1.24804967294494
"851","Texas","2018-02-01","Cyberbullying",31,1.24804967294494
"852","Texas","2018-03-01","Cyberbullying",32,1.24804967294494
"853","Texas","2018-04-01","Cyberbullying",46,1.24804967294494
"854","Texas","2018-05-01","Cyberbullying",28,1.24804967294494
"855","Texas","2018-06-01","Cyberbullying",19,1.24804967294494
"856","Texas","2018-07-01","Cyberbullying",11,1.24804967294494
"857","Texas","2018-08-01","Cyberbullying",18,1.24804967294494
"858","Texas","2018-09-01","Cyberbullying",47,1.24804967294494
"859","Texas","2018-10-01","Cyberbullying",52,1.24804967294494
"860","Texas","2018-11-01","Cyberbullying",40,1.24804967294494
"861","Texas","2018-12-01","Cyberbullying",28,1.24804967294494
"862","Texas","2019-01-01","Cyberbullying",33,1.24804967294494
"863","Texas","2019-02-01","Cyberbullying",28,1.24804967294494
"864","Texas","2019-03-01","Cyberbullying",25,1.24804967294494
"865","Texas","2019-04-01","Cyberbullying",29,1.24804967294494
"866","Texas","2019-05-01","Cyberbullying",22,1.24804967294494
"867","Texas","2019-06-01","Cyberbullying",8,1.24804967294494
"868","Texas","2019-07-01","Cyberbullying",13,1.24804967294494
"869","Texas","2019-08-01","Cyberbullying",25,1.24804967294494
"870","Texas","2019-09-01","Cyberbullying",33,1.24804967294494
"871","Texas","2019-10-01","Cyberbullying",40,1.24804967294494
"872","Texas","2019-11-01","Cyberbullying",38,1.24804967294494
"873","Texas","2019-12-01","Cyberbullying",23,1.24804967294494
"874","Texas","2020-01-01","Cyberbullying",25,1.24804967294494
"875","Texas","2020-02-01","Cyberbullying",33,1.24804967294494
"876","Texas","2020-03-01","Cyberbullying",18,1.24804967294494
"877","Texas","2020-04-01","Cyberbullying",15,1.24804967294494
"878","Texas","2020-05-01","Cyberbullying",21,1.24804967294494
"879","Texas","2020-06-01","Cyberbullying",15,1.24804967294494
"880","Texas","2020-07-01","Cyberbullying",5,1.24804967294494
"881","Texas","2020-08-01","Cyberbullying",30,1.24804967294494
"882","Texas","2020-09-01","Cyberbullying",36,1.24804967294494
"883","Texas","2020-10-01","Cyberbullying",34,1.24804967294494
"884","Texas","2020-11-01","Cyberbullying",23,1.24804967294494
"885","Texas","2020-12-01","Cyberbullying",19,1.24804967294494
"886","Texas","2021-01-01","Cyberbullying",13,1.24804967294494
"887","Texas","2021-02-01","Cyberbullying",17,1.24804967294494
"888","Texas","2021-03-01","Cyberbullying",17,1.24804967294494
"889","Virginia","2012-01-01","Cyberbullying",55,1.13005398966139
"890","Virginia","2012-02-01","Cyberbullying",61,1.13005398966139
"891","Virginia","2012-03-01","Cyberbullying",100,1.13005398966139
"892","Virginia","2012-04-01","Cyberbullying",83,1.13005398966139
"893","Virginia","2012-05-01","Cyberbullying",31,1.13005398966139
"894","Virginia","2012-06-01","Cyberbullying",28,1.13005398966139
"895","Virginia","2012-07-01","Cyberbullying",37,1.13005398966139
"896","Virginia","2012-08-01","Cyberbullying",31,1.13005398966139
"897","Virginia","2012-09-01","Cyberbullying",31,1.13005398966139
"898","Virginia","2012-10-01","Cyberbullying",38,1.13005398966139
"899","Virginia","2012-11-01","Cyberbullying",46,1.13005398966139
"900","Virginia","2012-12-01","Cyberbullying",57,1.13005398966139
"901","Virginia","2013-01-01","Cyberbullying",38,1.13005398966139
"902","Virginia","2013-02-01","Cyberbullying",48,1.13005398966139
"903","Virginia","2013-03-01","Cyberbullying",81,1.13005398966139
"904","Virginia","2013-04-01","Cyberbullying",50,1.13005398966139
"905","Virginia","2013-05-01","Cyberbullying",43,1.13005398966139
"906","Virginia","2013-06-01","Cyberbullying",13,1.13005398966139
"907","Virginia","2013-07-01","Cyberbullying",24,1.13005398966139
"908","Virginia","2013-08-01","Cyberbullying",26,1.13005398966139
"909","Virginia","2013-09-01","Cyberbullying",53,1.13005398966139
"910","Virginia","2013-10-01","Cyberbullying",57,1.13005398966139
"911","Virginia","2013-11-01","Cyberbullying",48,1.13005398966139
"912","Virginia","2013-12-01","Cyberbullying",26,1.13005398966139
"913","Virginia","2014-01-01","Cyberbullying",37,1.13005398966139
"914","Virginia","2014-02-01","Cyberbullying",57,1.13005398966139
